Date,Local,System
2022-07-29,647.580025857789,180.548784105
2022-07-30,331.0127049411611,36.59997567666666
2022-07-31,691.9806981317462,3.747366158333333
2022-08-01,384.7501249761592,24.420376176666743
2022-08-02,1237.4893727392437,56.03345477383227
2022-08-03,623.8363879513789,96.61451907483269
2022-08-04,311.6821999671655,5.518149259999999
2022-08-05,231.5817568110203,113.9980439406221
2022-08-06,793.2379942206435,294.7655840026073
2022-08-07,1119.3935562132594,205.17062864314292
2022-08-08,705.0181150109406,74.20787874112598
2022-08-09,728.7018494768218,44.45976441500008
2022-08-10,665.4923599218833,90.25563077285022
2022-08-11,877.9760596061985,127.52161114497616
2022-08-12,925.4002163669338,239.07073917204204
2022-08-13,859.8031167013696,81.39776361366661
2022-08-14,1343.0210658538074,16.8430732994404
2022-08-15,1605.9093363830152,38.977677643155815
2022-08-16,2707.918227602947,16.46712251083333
2022-08-17,473.5863876521199,22.498581659636056
2022-08-18,792.3198090052174,7.2698664533333295
2022-08-19,720.1375718546668,82.6085888933332
2022-08-20,1193.6487049027712,38.27875405235092
2022-08-21,1375.6607239872728,5.779056892500001
2022-08-22,1739.6601077564935,21.957605976666667
2022-08-23,691.6448720409373,27.7175848225
2022-08-24,367.0913210312042,32.13303173083332
2022-08-25,440.3048545194755,24.954462088239264
2022-08-26,715.7635018746665,39.478135199833375
2022-08-27,1743.5331665219924,107.19964440096348
2022-08-28,2264.318855811585,38.95657612833335
2022-08-29,1133.1173087285176,86.34629600233431
2022-08-30,1037.5532544859193,94.26097888366635
2022-08-31,864.1936673266486,54.04167772250001
2022-09-01,6017.139976093505,26.26136317
2022-09-02,767.3542451089062,16.63177160583333
2022-09-03,1369.5383350114028,154.77853903560916
2022-09-04,812.8292861707247,22.542272044999997
2022-09-05,833.4889497247274,9.122423736666669
2022-09-06,1918.6690730820965,37.84123075500895
2022-09-07,995.3876165659328,43.2293213133107
2022-09-08,970.2822256924476,334.81584757083334
2022-09-09,265.4277772923578,65.7600457975
2022-09-10,249.25461204996148,169.62525739483317
2022-09-11,362.21009516043415,68.38612907046777
2022-09-12,427.7605911271375,78.51664582513467
2022-09-13,518.1097992502187,137.59397350933406
2022-09-14,1095.689837525796,161.12974286500042
2022-09-15,5431.936848341942,40.48332849250008
2022-09-16,3461.312329162528,48.82654855460843
2022-09-17,9066.813782357,49.61332151738998
2022-09-18,5167.534143339995,10.72890916
2022-09-19,101.8191069525632,43.85966808463068
2022-09-20,604.0677964795133,18.2084492075
2022-09-21,2989.928517328864,25.016499069020163
2022-09-22,1270.2249288895896,681.8284951666932
2022-09-23,1074.6970923068588,29.63647793355425
2022-09-24,1692.7205161333325,96.44585547614348
2022-09-25,1085.2797341475643,13.86591650934475
2022-09-26,642.1578553351832,201.1846145714171
2022-09-27,1222.997032111402,30.88413320083333
2022-09-28,890.742067086833,133.858179475
2022-09-29,1031.2343442792655,14.14232234
2022-09-30,1255.3509401659635,58.02531506833345
2022-10-01,1368.4623088978983,50.90291846297563
2022-10-02,1760.3296104749204,8.772829483333332
2022-10-03,1559.5468981925023,4.397527689166664
2022-10-04,2862.0067754029037,0.5384092266666667
2022-10-05,2036.1158830944903,18.5077532025
2022-10-06,838.6861267485067,62.963809639999994
2022-10-07,2336.921111048132,8.442044930833333
2022-10-08,1412.1173546904029,22.615888266666666
2022-10-09,1350.8074679294295,17.237914608333334
2022-10-10,742.3454103875084,33.200820691666664
2022-10-11,2932.3908026834947,128.92497922166666
2022-10-12,603.8377327206972,
2022-10-13,1128.2369807506202,0.6724999741666666
2022-10-14,668.1001873997884,9.992410134166668
2022-10-15,1051.8048871239257,7.10033476152
2022-10-16,2669.695303475787,3.47416653
2022-10-17,1914.5601321440329,2.6274998983333333
2022-10-18,566.6466984455157,2.4999464375000007
2022-10-19,1300.834427001593,5.558188168333036
2022-10-20,366.8023081145208,60.715355010209805
2022-10-21,1487.52889805035,22.95266571649977
2022-10-22,4518.468291244968,
2022-10-23,20008.524010782392,2.4287419591666657
2022-10-24,9124.237293730554,7.558017363333333
2022-10-25,5581.867603376321,6.910705659166665
2022-10-26,9654.58841790913,19.300925237135424
2022-10-27,3809.8812503232134,7.448999789999999
2022-10-28,288.3763111751363,1.5726884124999991
2022-10-29,1959.690333980492,13.430655839166668
2022-10-30,626.1113751416661,87.15721681222095
2022-10-31,42.106710383609496,40.8669557919574
2022-11-01,69.77743332614178,11.123637495833332
2022-11-02,129.3578881729871,16.315291975833333
2022-11-03,1793.7407594253991,13.563099736666668
2022-11-04,1893.6609730354312,55.9943965325
2022-11-05,15777.286184083709,14.634351874166663
2022-11-06,11220.690902513536,16.199759713333332
2022-11-07,41.82634727860868,59.547570398332965
2022-11-08,10.885410886747271,63.9406940673621
2022-11-09,5115.861038570544,40.33227853156397
2022-11-10,372.6458844918417,52.887269650834
2022-11-11,587.7546408541336,40.8880907811645
2022-11-12,1612.48733187892,15.800825741666666
2022-11-13,5159.406769563291,4.942821653333333
2022-11-14,192.51551638031916,9.329999924166666
2022-11-15,119.98620618059884,4.932205623333333
2022-11-16,1424.163858961855,1.939166705
2022-11-17,488.10328752952887,8.470768496666667
2022-11-18,43.52211764780053,39.85542364338839
2022-11-19,2485.9904486449823,10.360832566666666
2022-11-20,2337.6263156116333,3.8716051675
2022-11-21,47.0579780287851,12.640244535833334
2022-11-22,1022.6353622554778,8.723216262499998
2022-11-23,2968.324663508146,11.4616828125
2022-11-24,3309.79246594896,2.346822560000001
2022-11-25,74.76595444146979,27.980154740000817
2022-11-26,564.7460852353678,8.077077964166666
2022-11-27,888.021391661686,56.923984477690574
2022-11-28,3658.633314683601,11.21016385572524
2022-11-29,1062.0480581994102,2.048333485833333
2022-11-30,54.34436354889067,28.951487100833333
2022-12-01,36.87200300333306,
2022-12-02,3.8805104548343032,32.51706992
2022-12-03,20.513564022630824,6.062330246666608
2022-12-04,49.25811154130818,59.37040534333312
2022-12-05,1734.909292043444,1.7272699941666765
2022-12-06,264.6433563235642,188.49105974221953
2022-12-07,1376.5247463463463,8.171728550833334
2022-12-08,82.42375698577305,10.426144916666663
2022-12-09,635.330903655943,0.1872888508333333
2022-12-10,98.81672081910456,5.945540955833333
2022-12-11,100.31545165791704,139.4127208047085
2022-12-12,14.476064713551771,9.521308181666631
2022-12-13,207.2863987180543,3.047266814485693
2022-12-14,50.516004166311376,66.93583419926516
2022-12-15,14.638991493316142,56.00157145666666
2022-12-16,464.4449464304142,1.3777346858333333
2022-12-17,71.04922334364666,44.06120342079221
2022-12-18,143.60936753276738,1.037448815
2022-12-19,366.2389195598308,14.594166279166666
2022-12-20,30.908635517296855,39.5540068175
2022-12-21,149.64966177847975,2.3900000949999995
2022-12-22,75.76705879833298,3.648231826666666
2022-12-23,45.50804656790838,38.80257474227648
2022-12-24,1630.2271537089823,8.687236335833335
2022-12-25,5327.587289710843,2.1825444799999993
2022-12-26,54.37034528300932,4.0297992874999995
2022-12-27,,1.196132672499999
2022-12-28,43.62996851317798,95.11168838517786
2022-12-29,11.108569016666324,14.282975206666
2022-12-30,75.79315077362813,58.06283343500075
2022-12-31,1.1139848883333332,24.701635710834065
2023-01-01,4.904074324671566,23.893211257916757
2023-01-02,43.17749961333333,44.65012621666666
2023-01-03,80.87130047482678,140.64720972049187
2023-01-04,850.3695140760901,0.290197335
2023-01-05,13.90938427233144,19.342442230724995
2023-01-06,645.592273700835,242.672671854845
2023-01-07,178.8231378589573,65.69404467857606
2023-01-08,912.100779187535,107.61703304316978
2023-01-09,,17.04944021841523
2023-01-10,55.323529992203746,80.63486446534567
2023-01-11,0.2349999741666666,29.57308521541864
2023-01-12,49.50376925378597,68.96627605770814
2023-01-13,146.19544224003556,27.748610266309655
2023-01-14,4.2154723145437405,1.4016665775
2023-01-15,,0.9216664633333332
2023-01-16,61.88592405676534,36.57575510500008
2023-01-17,320.405572675894,28.366932009166664
2023-01-18,3997.7606978281897,29.09817364724869
2023-01-19,606.8717194637647,47.967803755832875
2023-01-20,3373.67134903075,46.6785092875
2023-01-21,10318.093235221711,37.63284993166659
2023-01-22,3401.1713778808853,3.494245610000001
2023-01-23,1076.0855930706928,78.92117799666666
2023-01-24,2163.7368600003024,24.545333944166664
2023-01-25,2319.068650578805,94.26053883877366
2023-01-26,603.5752172348815,606.5048829978459
2023-01-27,2258.766439314393,524.9166548236376
2023-01-28,8529.274563487976,105.46875067333332
2023-01-29,1919.91557058586,31.732839174950996
2023-01-30,488.5843338804965,10.344116394166663
2023-01-31,2514.7593011197864,35.289498505833414
2023-02-01,2999.303765040117,160.192809385
2023-02-02,2078.4803488763137,20.002245559166667
2023-02-03,49.54409480662028,24.4074999675
2023-02-04,10917.033303123182,38.637182895925584
2023-02-05,21267.13783829231,22.217901237172537
2023-02-06,8391.182856031139,468.7473405757315
2023-02-07,3946.3225502551927,72.59416018029395
2023-02-08,2878.3653693958163,227.39767779754095
2023-02-09,2418.551327333904,236.3086810212991
2023-02-10,467.10806357446575,46.66352025067401
2023-02-11,4393.5638862361875,211.47791406416664
2023-02-12,674.696172431888,6.209098034166668
2023-02-13,2528.3113950239863,2130.3539953321415
2023-02-14,2126.6286976940755,79.79624869458246
2023-02-15,6007.823623125083,4.845966691999718
2023-02-16,6159.97595740715,28.527652518333017
2023-02-17,608.3629524409502,1824.2161902173536
2023-02-18,8980.326895007212,108.81649000092244
2023-02-19,10818.534949493813,11230.675423711333
2023-02-20,9237.156031693565,128.53691207403682
2023-02-21,8174.385454726208,179.67966592408592
2023-02-22,6362.768252685738,97.63956000598124
2023-02-23,3085.215369218476,3.5666669208333333
2023-02-24,4178.925460811214,28.149687725
2023-02-25,2256.0184962652843,0.9535794358333334
2023-02-26,17760.58775673057,14.717328660833331
2023-02-27,15115.368556239737,16.445775864166663
2023-02-28,12104.719400650582,3.861832596666667
2023-03-01,935.8257128970852,30.787819613333333
2023-03-02,7380.253111034915,866.2421159474876
2023-03-03,15739.689088202893,294.08685586497666
2023-03-04,13218.008030227971,202.00495452687983
2023-03-05,8205.487533709304,88.34477592666666
2023-03-06,11696.314371122411,14.911191615833332
2023-03-07,22314.15531308045,20.831357808333333
2023-03-08,16834.824521092025,1.4326910858333333
2023-03-09,18100.23084088623,2.008426785833333
2023-03-10,2077.9199118842203,1.888743344999999
2023-03-11,2467.5539671619204,22.15667564
2023-03-12,25273.441036731496,39.540596414166664
2023-03-13,14439.643785121154,65.3833100106312
2023-03-14,646.1542066591603,
2023-03-15,4438.349907503888,2107.6956508989083
2023-03-16,13413.301267640178,2424.614631273954
2023-03-17,40282.05297761166,65.85799688889597
2023-03-18,40092.289837295015,99.059599199618
2023-03-19,3559.945217503863,14.419015241666647
2023-03-20,4631.260515528022,6518.971528656534
2023-03-21,924.9258040439904,969.9348238481756
2023-03-22,8161.339896669821,773.8231907983492
2023-03-23,8660.527413421623,3482.429728565777
2023-03-24,6285.757083475484,38213.34368920029
2023-03-25,8087.654067132905,49124.22088794506
2023-03-26,6751.331187875509,47143.75460678508
2023-03-27,13351.614718260083,19656.09960656916
2023-03-28,13345.190451234232,21.455882245833333
2023-03-29,2893.0683331631403,3.3059799436110815
2023-03-30,17706.86591794312,
2023-03-31,47413.79050103256,
2023-04-01,16846.387381403623,44140.39084804461
2023-04-02,63269.8388115793,5431.113874999906
2023-04-03,21563.01264634117,2451.5826411548373
2023-04-04,53352.09101379324,180.88970801898392
2023-04-05,43300.3395777679,323.5095380826841
2023-04-06,39354.12456433819,4.94999992
2023-04-07,18006.93300358747,700.3734525983994
2023-04-08,26302.80641275402,1989.736586512017
2023-04-09,29046.588725919715,5.595833142499999
2023-04-10,6863.450638513749,
2023-04-11,5920.008609595438,1253.0588317681377
2023-04-12,6151.691912603194,32.77345547730317
2023-04-13,19659.736094630098,2129.061057526629
2023-04-14,13177.60361695108,123.32560486903888
2023-04-15,11605.46671439797,19493.614548012614
2023-04-16,11692.64067060792,4604.770134161143
2023-04-17,14907.7310089623,72.32219579820806
2023-04-18,20026.046372354856,1574.7333546582286
2023-04-19,15106.102062901837,35589.93468577696
2023-04-20,12681.768838722335,4.809066184166666
2023-04-21,7688.749781860096,1394.8997926692716
2023-04-22,13792.617760295509,1342.9277733780225
2023-04-23,23094.19726881321,0.5566669466666666
2023-04-24,8381.556193657212,35.70576428490203
2023-04-25,8515.649144322355,4.791855332499999
2023-04-26,5090.046238442568,
2023-04-27,6041.789237957473,2.3250008025
2023-04-28,6404.374321098202,55.87536865
2023-04-29,5279.803543243434,25.9112012475
2023-04-30,6380.698271996906,9541.54158532742
2023-05-01,4284.359156387392,46.474456615667606
2023-05-02,3094.7747700355,466.1285099253322
2023-05-03,4124.149370326815,477.8993523908465
2023-05-04,7395.558646705321,403.58707335421366
2023-05-05,8648.142045356348,7830.70064321052
2023-05-06,15485.039957441804,26799.784744687713
2023-05-07,3253.738265236443,61042.3502951661
2023-05-08,14945.211629224848,1057.2807074414245
2023-05-09,1964.8943616835268,4726.712161253302
2023-05-10,24902.513483679948,19389.342768480936
2023-05-11,15920.64356388444,3349.696157130672
2023-05-12,3469.4183764498543,1275.5905344753935
2023-05-13,5333.58238089859,7327.7745155920275
2023-05-14,2913.8582708394056,8752.19861787684
2023-05-15,1816.9142017461631,313.8604672821723
2023-05-16,1413.271092393766,144.22646479735803
2023-05-17,2186.3533866396574,98.955415751694
2023-05-18,1619.1375425048743,45.21172002184953
2023-05-19,1424.5387433425658,141.5351816785698
2023-05-20,1198.9786256725604,122.272391590038
2023-05-21,1282.5706930242911,1989.4899961837675
2023-05-22,1389.7288898717193,45.20470391137713
2023-05-23,1647.0562716495938,60.48814980040142
2023-05-24,4250.108639768704,1346.4682349145462
2023-05-25,4757.734652618248,1051.620802934688
2023-05-26,16551.355246697876,1099.1489628748752
2023-05-27,9824.913504301216,8206.86217297471
2023-05-28,5036.597461715298,2284.355536653445
2023-05-29,2819.072928541864,679.6181222059631
2023-05-30,2016.6563200814876,2.9399216793430183
2023-05-31,11223.532071459957,1363.427317402594
2023-06-01,5279.021245635022,598.5949318464517
2023-06-02,3745.638976967241,700.4268590300892
2023-06-03,3748.4462673139246,10.518933919719652
2023-06-04,3383.800554918472,0.315641575
2023-06-05,3970.880111511916,7.559851628333335
2023-06-06,11033.965949125604,22.931366148333375
2023-06-07,6058.761906406353,46.611048458333336
2023-06-08,2371.372546248143,6.7860086125
2023-06-09,2212.1813631640307,268.99682804583364
2023-06-10,841.1628845047346,37.269469460833335
2023-06-11,5648.798481592657,1758.3245766145474
2023-06-12,5048.583096013128,60.767856519999995
2023-06-13,1943.29237922982,960.7845567717618
2023-06-14,1341.1599754877332,1809.4297910727748
2023-06-15,2447.892812388703,67.42047995804744
2023-06-16,1732.2771550288594,84.35282253749999
2023-06-17,3971.522879119341,1360.4233616739211
2023-06-18,22501.9982385917,7909.307367841917
2023-06-19,9729.160511020073,8667.77185523832
2023-06-20,16472.871958251973,307.5551004940208
2023-06-21,10871.104571517264,16.643298541666667
2023-06-22,3457.3467028512146,93.03029019
2023-06-23,7417.484973173722,127.63337026268512
2023-06-24,3260.7690533753353,155.4537256911756
2023-06-25,17860.35028151673,49.172578957499994
2023-06-26,1600.4062145963403,77.37211271173743
2023-06-27,1704.4577448032485,180.13260601583332
2023-06-28,2395.6712540536346,22.63107243348857
2023-06-29,3081.6424233978987,85.2767730374999
2023-06-30,1328.7012603780352,117.68424821833332
2023-07-01,1933.065994718392,282.86304684163406
2023-07-02,2019.2962578661532,18.682578426666748
2023-07-03,972.5489021817948,11.459951484166323
2023-07-04,4665.788156949887,122.3682832099606
2023-07-05,1393.264532953401,85.61680751614836
2023-07-06,2103.565051730131,165.58405571666663
2023-07-07,3039.257200066698,18.522928751666324
2023-07-08,2141.3835828268884,16.810002257882708
2023-07-09,2440.5459066429585,137.024217755
2023-07-10,1704.5036853888412,313.7773574227758
2023-07-11,1137.8612535758732,83.84429946655001
2023-07-12,1337.2662837128237,27.4499986975
2023-07-13,2012.0033669670104,60.83452068416666
2023-07-14,4803.250423918908,335.8434809491664
2023-07-15,1295.6764348276165,3.795833428333333
2023-07-16,606.4623194171098,12.999205013333333
2023-07-17,1277.981183026318,107.13179093823275
2023-07-18,1819.2508715703516,67.0851192560819
2023-07-19,1306.369582472942,26.344500384161503
2023-07-20,1030.924332681397,26.20062351912541
2023-07-21,1085.0144413845228,134.05978698085303
2023-07-22,1136.9713554298942,16.024229102499998
2023-07-23,954.540388842962,55.749466315576605
2023-07-24,1014.1786908681056,74.43484878712097
2023-07-25,1988.2273771050525,22.359407565708757
2023-07-26,1374.4001065509792,55.92156193169431
2023-07-27,1567.1579348984862,20.602825132492992
2023-07-28,1447.0028172949496,86.00963633046764
2023-07-29,1314.2410852289158,194.15645914094367
2023-07-30,1017.1009922450688,83.30993018190152
2023-07-31,1046.231081614656,11.455329177683408
2023-08-01,1479.9944792502426,106.19523691271304
2023-08-02,1390.6526346268583,38.72481038763411
2023-08-03,1964.1964945560749,376.95798346820106
2023-08-04,2260.542164226378,42.881416732419375
2023-08-05,2488.4682231773063,103.7843677575974
2023-08-06,2467.6464942370267,89.09505394175356
2023-08-07,1393.3972575980142,51.50775479479107
2023-08-08,978.2063272062708,52.15287213083485
2023-08-09,1066.093871635413,13.84245815583235
2023-08-10,630.9371962156455,66.58819119300554
2023-08-11,443.92491520103295,43.67863019094893
2023-08-12,1476.9984175530467,22.15409607333333
2023-08-13,819.4847794595873,35.04983617404075
2023-08-14,1118.7146306263433,108.83527363583332
2023-08-15,847.9030138498773,43.36791321166666
2023-08-16,541.5057099625024,43.56643302166666
2023-08-17,748.462671472935,100.98130625978727
2023-08-18,894.0388344602475,50.985534854166794
2023-08-19,761.7242172202863,131.4255428722007
2023-08-20,47.91992899274106,13.836623856666662
2023-08-21,2541.6453377873013,114.4022399937132
2023-08-22,2049.882552923639,101.16514835427682
2023-08-23,2347.5564530650468,44.76685439499965
2023-08-24,1562.9047269227326,17.56489148291714
2023-08-25,1818.732343808483,72.07939258191713
2023-08-26,2262.145517774341,3.230655454500075
2023-08-27,2476.6612943040323,112.18882390109006
2023-08-28,2324.400256352728,56.27111520554705
2023-08-29,1668.261726605053,68.83198174166667
2023-08-30,1282.2501852264645,29.63986463416673
2023-08-31,2024.333491648935,43.90612108540981
2023-09-01,1525.6193016512616,29.545833987499996
2023-09-02,916.5930883931125,14.536457428333332
2023-09-03,1634.7342008134815,269.96976095626707
2023-09-04,12712.450421719715,133.37733655302756
2023-09-05,7204.984801181762,4.32283887333333
2023-09-06,1847.6200506648493,9.614786628333333
2023-09-07,2227.9306419887557,24.11226118833332
2023-09-08,1334.4680596733417,3.1101699258333335
2023-09-09,1310.3709868663134,12.24428146961188
2023-09-10,1016.3634705797898,19.621204113333334
2023-09-11,772.7662855275115,71.10340492666666
2023-09-12,1928.6491094953888,27.017652429166663
2023-09-13,2129.530082303931,32.76259023666666
2023-09-14,2229.443920012959,0.0985886316666666
2023-09-15,2538.045833324299,1.0499999999999998
2023-09-16,3067.45135306688,39.08386236
2023-09-17,2564.3318906398613,32.85579933833333
2023-09-18,816.8758543960605,336.71958622727556
2023-09-19,1668.008034865598,14.14770775499999
2023-09-20,2022.6549636054765,12.5332693625
2023-09-21,4023.854422161764,41.59682349607766
2023-09-22,1947.5661842967104,17.05619042053883
2023-09-23,2870.283136405281,83.69533978134507
2023-09-24,3043.560107306139,5.1766866925
2023-09-25,1143.0089182717036,19.348763696666673
2023-09-26,909.0930423468228,33.30461246730042
2023-09-27,1437.8677450410976,95.2308723516666
2023-09-28,1762.793315504949,23.559528265
2023-09-29,909.8527988043048,15.335162305
2023-09-30,2293.0172620550225,154.11703230666632
2023-10-01,4394.375605913763,14.385696719166669
2023-10-02,3896.2539116816743,17.7249692734852
2023-10-03,9057.690294415406,0.3598071099999991
2023-10-04,11787.85850122854,1.170619206666666
2023-10-05,8415.563504261267,18.487054390765017
2023-10-06,4884.687076909505,33.610869343333995
2023-10-07,1609.482349058245,122.63654407260712
2023-10-08,915.0571660773556,68.63815487883248
2023-10-09,6226.168827625685,14.064740789166663
2023-10-10,5442.178504995906,4.8171546141666655
2023-10-11,9166.365150407146,4.837499884166666
2023-10-12,12756.427198733392,1589.770890297122
2023-10-13,5412.782731286694,32.4857265218716
2023-10-14,5582.567091646184,4239.107867679574
2023-10-15,8507.024488410236,4.832999835
2023-10-16,3752.8481868905137,24.167499685
2023-10-17,1809.033015112544,23.9366664875
2023-10-18,484.19745480449205,17.366606826666725
2023-10-19,452.74193183422614,2.0637699623011247
2023-10-20,414.6969614454454,1.174904657499834
2023-10-21,460.1673956838162,0.3549418616666666
2023-10-22,8013.063168061726,5.185076085833
2023-10-23,10206.124694041748,41.744683945
2023-10-24,14496.187840765568,
2023-10-25,13827.732866941104,8.520791492499999
2023-10-26,9728.137774976562,23.12083366083333
2023-10-27,5698.094513312594,10.197402448333332
2023-10-28,8062.867771778572,
2023-10-29,12875.568644873316,
2023-10-30,4933.106205756597,
2023-10-31,4823.100797978119,169.16797348359
2023-11-01,3426.456758967722,0.5916666383333333
2023-11-02,2476.8789869076063,98.78771854916668
2023-11-03,139.14805237598455,16.74479755066703
2023-11-04,157.75370472499688,481.3169065097551
2023-11-05,1255.390321991493,11.911729479166668
2023-11-06,6189.275857722181,12.7145896251673
2023-11-07,4908.545430602673,26.88230105613345
2023-11-08,6466.114601796061,
2023-11-09,6902.212308747138,1.2108332533333332
2023-11-10,2471.477725847368,
2023-11-11,401.3696169012739,5379.527116973404
2023-11-12,417.9250356400348,80.65108790597837
2023-11-13,708.6694028195999,2.2436385655338325
2023-11-14,951.727145223509,
2023-11-15,,0.2832487141666674
2023-11-16,675.315310252165,2.8025000891666667
2023-11-17,73.32172309547994,15.830834038333332
2023-11-18,146.7933561413967,
2023-11-19,7091.519234601708,4056.402598349093
2023-11-20,6355.139975005725,0.1341667366666666
2023-11-21,1168.6591066128542,
2023-11-22,975.5858546561788,
2023-11-23,161.8459711460759,11.066166856666666
2023-11-24,96.92079929026174,0.8284219499999992
2023-11-25,2092.4163860039635,14.9646949125
2023-11-26,984.9786624066212,
2023-11-27,442.3319927979677,6.7941618974999995
2023-11-28,1011.5070077289564,
2023-11-29,507.0747308104653,
2023-11-30,,0.6902993533333333
